Date,Ticker,Sector,risk_rank,stability_group,stable,industry_status,industry_unknown,balanced_verified,balanced_eligible,vol_ann_120d,beta_120d
2020-10-08,CHTR,Communication Services,1,Stable,True,STABLE,False,True,True,0.21446748,0.54862016
2020-10-08,CI,Health Care,2,Middle,False,MIDDLE,False,False,False,0.33649418,0.98858964
2020-10-08,CINF,Financials,2,Middle,False,MIDDLE,False,False,False,0.5181885,1.3806775
2020-10-08,CL,Consumer Staples,1,Stable,True,STABLE,False,True,True,0.17199385,0.4628785
2020-10-08,CLX,Consumer Staples,1,Stable,True,STABLE,False,True,True,0.23638843,0.12023986
2020-10-08,CMA,Unknown,3,Risky,False,RISKY,False,False,False,0.6306309,1.7512895
2020-10-08,CMCSA,Communication Services,1,Stable,True,STABLE,False,True,True,0.2628197,0.86804897
2020-10-08,CME,Financials,1,Stable,True,STABLE,False,True,True,0.27822873,0.8179509
2020-10-08,CMG,Consumer Discretionary,1,Stable,True,STABLE,False,True,True,0.3508846,0.76345056
2020-10-08,CMI,Industrials,2,Middle,False,STABLE,False,False,False,0.3406579,1.0235723
2020-10-08,CMS,Utilities,1,Stable,True,STABLE,False,True,True,0.22868109,0.4661136
2020-10-08,CNC,Health Care,1,Stable,True,MIDDLE,False,False,False,0.37636074,0.84723574
2020-10-08,CNP,Utilities,1,Stable,True,MIDDLE,False,False,False,0.36675292,0.7913458
2020-10-08,COF,Financials,3,Risky,False,RISKY,False,False,False,0.6035217,1.698183
2020-10-08,COO,Health Care,1,Stable,True,MIDDLE,False,False,False,0.31983012,0.906082
2020-10-08,COP,Energy,2,Middle,False,MIDDLE,False,False,False,0.49709386,1.5921577
2020-10-08,COR,Health Care,1,Stable,True,STABLE,False,True,True,0.29076347,0.7653526
2020-10-08,COST,Consumer Staples,1,Stable,True,STABLE,False,True,True,0.17903866,0.47827032
2020-10-08,CPAY,Financials,2,Middle,False,MIDDLE,False,False,False,0.40527838,1.2469549
2020-10-08,CPB,Unknown,1,Stable,True,STABLE,False,True,True,0.27260488,0.34594804
2020-10-08,CPRT,Industrials,1,Stable,True,STABLE,False,True,True,0.30291,0.9850338
2020-10-08,CRM,Information Technology,2,Middle,False,RISKY,False,False,False,0.5025135,1.2220911
2020-10-08,CSCO,Information Technology,1,Stable,True,MIDDLE,False,False,False,0.3269228,0.9796094
2020-10-08,CSX,Industrials,2,Middle,False,STABLE,False,False,False,0.31195363,1.0723336
2020-10-08,CTAS,Industrials,2,Middle,False,MIDDLE,False,False,False,0.39470923,1.236912
2020-10-08,CTLT,Unknown,2,Middle,False,STABLE,False,False,False,0.39535916,0.8663746
2020-10-08,CTSH,Information Technology,2,Middle,False,MIDDLE,False,False,False,0.35071933,1.1389388
2020-10-08,CTVA,Materials,2,Middle,False,MIDDLE,False,False,False,0.4322065,0.9496472
2020-10-08,CTXS,Unknown,1,Stable,True,STABLE,False,True,True,0.38023305,0.63914156
2020-10-08,CVS,Health Care,1,Stable,True,STABLE,False,True,True,0.2549402,0.71012706
2020-10-08,CVX,Energy,2,Middle,False,STABLE,False,False,False,0.38421988,1.2767353
2020-10-08,D,Utilities,1,Stable,True,STABLE,False,True,True,0.26985002,0.33961943
2020-10-08,DAL,Industrials,3,Risky,False,RISKY,False,False,False,0.7308423,1.8416727
2020-10-08,DD,Materials,2,Middle,False,MIDDLE,False,False,False,0.37195486,1.1988845
2020-10-08,DE,Industrials,2,Middle,False,STABLE,False,False,False,0.3435774,1.0844145
2020-10-08,DFS,Unknown,3,Risky,False,RISKY,False,False,False,0.6428405,1.8271846
2020-10-08,DG,Consumer Staples,1,Stable,True,STABLE,False,True,True,0.2158801,0.32304764
2020-10-08,DGX,Health Care,1,Stable,True,STABLE,False,True,True,0.33489913,0.56137085
2020-10-08,DHI,Consumer Discretionary,2,Middle,False,MIDDLE,False,False,False,0.45712107,1.2894485
2020-10-08,DHR,Health Care,1,Stable,True,STABLE,False,True,True,0.22696656,0.67188823
2020-10-08,DIS,Communication Services,2,Middle,False,MIDDLE,False,False,False,0.349785,1.0856135
2020-10-08,DISCK,Unknown,2,Middle,False,MIDDLE,False,False,False,0.48809046,1.0914483
2020-10-08,DISH,Unknown,2,Middle,False,MIDDLE,False,False,False,0.4679214,1.4428364
2020-10-08,DLR,Real Estate,1,Stable,True,STABLE,False,True,True,0.308996,0.62618315
2020-10-08,DLTR,Consumer Staples,1,Stable,True,MIDDLE,False,False,False,0.33551532,0.54130495
2020-10-08,DOV,Industrials,1,Stable,True,STABLE,False,True,True,0.30982545,1.0173528
2020-10-08,DOW,Materials,2,Middle,False,MIDDLE,False,False,False,0.4680672,1.4809923
2020-10-08,DPZ,Consumer Discretionary,1,Stable,True,STABLE,False,True,True,0.28665188,0.1994875
2020-10-08,DRE,Unknown,1,Stable,True,STABLE,False,True,True,0.2874365,0.84829736
2020-10-08,DRI,Consumer Discretionary,2,Middle,False,MIDDLE,False,False,False,0.52006257,1.2704473
2020-10-08,DTE,Utilities,1,Stable,True,MIDDLE,False,False,False,0.29353517,0.81862175
2020-10-08,DUK,Utilities,1,Stable,True,STABLE,False,True,True,0.26191974,0.50306606
2020-10-08,DVA,Health Care,1,Stable,True,MIDDLE,False,False,False,0.34524965,0.8826483
2020-10-08,DVN,Energy,3,Risky,False,RISKY,False,False,False,0.75504595,2.221574
2020-10-08,DXC,Unknown,3,Risky,False,RISKY,False,False,False,0.72039205,2.1272283
2020-10-08,DXCM,Health Care,2,Middle,False,RISKY,False,False,False,0.5035903,1.1937242
2020-10-08,EA,Communication Services,1,Stable,True,STABLE,False,True,True,0.28380534,0.5495712
2020-10-08,EBAY,Consumer Discretionary,1,Stable,True,STABLE,False,True,True,0.2949665,0.50605285
2020-10-08,ECL,Materials,2,Middle,False,STABLE,False,False,False,0.33247864,1.0433838
2020-10-08,ED,Utilities,1,Stable,True,STABLE,False,True,True,0.25024167,0.3774297
2020-10-08,EFX,Industrials,1,Stable,True,STABLE,False,True,True,0.3025541,0.70224273
2020-10-08,EG,Financials,2,Middle,False,STABLE,False,False,False,0.38074383,1.0275987
2020-10-08,EIX,Utilities,1,Stable,True,MIDDLE,False,False,False,0.3454798,0.68167275
2020-10-08,EL,Consumer Staples,1,Stable,True,MIDDLE,False,False,False,0.30268955,0.9453365
2020-10-08,ELV,Health Care,1,Stable,True,MIDDLE,False,False,False,0.33787543,0.962535
2020-10-08,EMN,Unknown,2,Middle,False,MIDDLE,False,False,False,0.39657867,1.2020062
2020-10-08,EMR,Industrials,2,Middle,False,MIDDLE,False,False,False,0.36088005,1.2389975
2020-10-08,EOG,Energy,3,Risky,False,MIDDLE,False,False,False,0.5428262,1.6478566
2020-10-08,EQIX,Real Estate,1,Stable,True,STABLE,False,True,True,0.2557236,0.57989615
2020-10-08,ES,Utilities,1,Stable,True,STABLE,False,True,True,0.2606193,0.4187488
2020-10-08,ESS,Real Estate,1,Stable,True,STABLE,False,True,True,0.35199845,0.9315193
2020-10-08,ETN,Industrials,2,Middle,False,STABLE,False,False,False,0.3430459,1.1014577
2020-10-08,ETR,Utilities,1,Stable,True,MIDDLE,False,False,False,0.2950068,0.7327016
2020-10-08,ETSY,Unknown,2,Middle,False,STABLE,False,False,False,0.5466421,0.70917934
2020-10-08,EVRG,Utilities,1,Stable,True,STABLE,False,True,True,0.32094634,0.58523077
2020-10-08,EW,Health Care,2,Middle,False,MIDDLE,False,False,False,0.328696,1.0339513
2020-10-08,EXC,Utilities,2,Middle,False,MIDDLE,False,False,False,0.3286715,1.0370115
2020-10-08,EXPD,Industrials,1,Stable,True,STABLE,False,True,True,0.23332424,0.6917471
2020-10-08,EXPE,Consumer Discretionary,3,Risky,False,MIDDLE,False,False,False,0.5645609,1.8457669
2020-10-08,EXR,Real Estate,1,Stable,True,STABLE,False,True,True,0.3353321,0.82127774
2020-10-08,F,Consumer Discretionary,2,Middle,False,MIDDLE,False,False,False,0.47642666,1.2362671
2020-10-08,FANG,Energy,3,Risky,False,RISKY,False,False,False,0.7579215,2.1107764
2020-10-08,FAST,Industrials,1,Stable,True,STABLE,False,True,True,0.25865504,0.87898046
2020-10-08,FBIN,Unknown,2,Middle,False,MIDDLE,False,False,False,0.4381148,1.3316954
2020-10-08,FCX,Materials,3,Risky,False,RISKY,False,False,False,0.5558827,1.912564
2020-10-08,FDX,Industrials,2,Middle,False,MIDDLE,False,False,False,0.4451089,1.2799773
2020-10-08,FE,Utilities,1,Stable,True,RISKY,False,False,False,0.51866823,0.5446136
2020-10-08,FFIV,Information Technology,1,Stable,True,MIDDLE,False,False,False,0.35568747,0.8521679
2020-10-08,FI,Financials,2,Middle,False,STABLE,False,False,False,0.3547839,1.1296687
2020-10-08,FIS,Financials,1,Stable,True,STABLE,False,True,True,0.26675287,0.9315344
2020-10-08,FITB,Financials,3,Risky,False,RISKY,False,False,False,0.58286875,1.8117893
2020-10-08,FLIR,Unknown,1,Stable,True,STABLE,False,True,True,0.42465132,0.65634996
2020-10-08,FLS,Unknown,3,Risky,False,RISKY,False,False,False,0.5812408,1.8033845
2020-10-08,FMC,Unknown,1,Stable,True,STABLE,False,True,True,0.3058383,1.0235648
2020-10-08,FOX,Communication Services,2,Middle,False,MIDDLE,False,False,False,0.412232,1.0528321
2020-10-08,FOXA,Communication Services,2,Middle,False,MIDDLE,False,False,False,0.42516807,1.0177809
2020-10-08,FRT,Real Estate,2,Middle,False,MIDDLE,False,False,False,0.48995852,1.2488528
2020-10-08,FTI,Unknown,3,Risky,False,RISKY,False,False,False,0.7725721,2.2030516
2020-10-08,FTNT,Information Technology,2,Middle,False,RISKY,False,False,False,0.51076907,1.0551835
2020-10-08,FTV,Industrials,2,Middle,False,MIDDLE,False,False,False,0.36157274,1.1362419
2020-10-08,GAP,Unknown,3,Risky,False,RISKY,False,False,False,0.854278,1.5267446
2020-10-08,GD,Industrials,1,Stable,True,STABLE,False,True,True,0.33643073,0.9606334
2020-10-08,GE,Industrials,2,Middle,False,MIDDLE,False,False,False,0.56404567,1.2812977
2020-10-08,GEN,Information Technology,2,Middle,False,MIDDLE,False,False,False,0.37750053,0.9068005
2020-10-08,GILD,Health Care,1,Stable,True,STABLE,False,True,True,0.30442134,0.6249385
2020-10-08,GIS,Consumer Staples,1,Stable,True,STABLE,False,True,True,0.22489327,0.41407153
2020-10-08,GL,Financials,2,Middle,False,MIDDLE,False,False,False,0.41711804,1.3170047
2020-10-08,GLW,Information Technology,2,Middle,False,RISKY,False,False,False,0.38108537,1.4074522
2020-10-08,GM,Consumer Discretionary,2,Middle,False,MIDDLE,False,False,False,0.5031061,1.3398675
2020-10-08,GOOG,Communication Services,2,Middle,False,MIDDLE,False,False,False,0.30936074,1.0925622
2020-10-08,GOOGL,Communication Services,2,Middle,False,MIDDLE,False,False,False,0.30576387,1.0849985
2020-10-08,GPC,Consumer Discretionary,2,Middle,False,STABLE,False,False,False,0.34453806,1.1418927
2020-10-08,GPN,Financials,2,Middle,False,MIDDLE,False,False,False,0.3526058,1.2739775
2020-10-08,GRMN,Consumer Discretionary,1,Stable,True,STABLE,False,True,True,0.27699944,0.90969855
2020-10-08,GS,Financials,2,Middle,False,MIDDLE,False,False,False,0.40440053,1.3207936
2020-10-08,GWW,Industrials,1,Stable,True,STABLE,False,True,True,0.29983532,0.90177035
2020-10-08,HAL,Energy,3,Risky,False,RISKY,False,False,False,0.74682236,2.415999
2020-10-08,HAS,Consumer Discretionary,2,Middle,False,MIDDLE,False,False,False,0.4268064,1.0562742
2020-10-08,HBAN,Financials,3,Risky,False,RISKY,False,False,False,0.58346426,1.7350086
2020-10-08,HBI,Unknown,3,Risky,False,RISKY,False,False,False,0.61870724,1.5837859
2020-10-08,HCA,Health Care,2,Middle,False,RISKY,False,False,False,0.46144527,1.3155849
2020-10-08,HD,Consumer Discretionary,1,Stable,True,STABLE,False,True,True,0.24648973,0.8947131
2020-10-08,HES,Unknown,3,Risky,False,RISKY,False,False,False,0.61180055,1.8668395
2020-10-08,HIG,Financials,2,Middle,False,MIDDLE,False,False,False,0.47325933,1.3403004
2020-10-08,HII,Industrials,2,Middle,False,STABLE,False,False,False,0.3983274,0.9574389
2020-10-08,HLT,Consumer Discretionary,2,Middle,False,STABLE,False,False,False,0.40633163,1.0131583
2020-10-08,HOLX,Unknown,1,Stable,True,STABLE,False,True,True,0.35785565,0.60181403
2020-10-08,HON,Industrials,2,Middle,False,MIDDLE,False,False,False,0.34686166,1.2310908
2020-10-08,HPE,Information Technology,2,Middle,False,RISKY,False,False,False,0.46589833,1.4002779
2020-10-08,HPQ,Information Technology,2,Middle,False,RISKY,False,False,False,0.4710259,1.4203707
2020-10-08,HRL,Consumer Staples,1,Stable,True,STABLE,False,True,True,0.19207281,0.29407817
2020-10-08,HSIC,Health Care,2,Middle,False,MIDDLE,False,False,False,0.39247966,1.1584066
2020-10-08,HST,Real Estate,3,Risky,False,MIDDLE,False,False,False,0.5852385,1.5244063
2020-10-08,HSY,Consumer Staples,1,Stable,True,STABLE,False,True,True,0.22296487,0.52640176
2020-10-08,HUM,Health Care,1,Stable,True,STABLE,False,True,True,0.26415733,0.63824546
2020-10-08,HWM,Industrials,3,Risky,False,RISKY,False,False,False,0.7080441,2.197348
2020-10-08,IBM,Information Technology,2,Middle,False,MIDDLE,False,False,False,0.2959869,1.0849409
2020-10-08,ICE,Financials,1,Stable,True,STABLE,False,True,True,0.24528565,0.7496548
2020-10-08,IDXX,Health Care,1,Stable,True,MIDDLE,False,False,False,0.33333763,0.9636957
2020-10-08,IEX,Industrials,1,Stable,True,STABLE,False,True,True,0.25715,0.81800854
2020-10-08,IFF,Materials,1,Stable,True,STABLE,False,True,True,0.26399347,0.7635082
2020-10-08,ILMN,Unknown,2,Middle,False,STABLE,False,False,False,0.41484988,0.8897875
2020-10-08,INCY,Health Care,1,Stable,True,MIDDLE,False,False,False,0.3857885,0.72924393
2020-10-08,INTC,Information Technology,2,Middle,False,MIDDLE,False,False,False,0.3909047,1.0741881
2020-10-08,INTU,Information Technology,2,Middle,False,MIDDLE,False,False,False,0.32770455,1.142623
2020-10-08,IP,Materials,2,Middle,False,MIDDLE,False,False,False,0.43335375,1.2023817
2020-10-08,IPG,Unknown,2,Middle,False,MIDDLE,False,False,False,0.4791265,1.3812566
2020-10-08,IPGP,Unknown,2,Middle,False,MIDDLE,False,False,False,0.47221342,1.1975935
2020-10-08,IQV,Health Care,1,Stable,True,MIDDLE,False,False,False,0.30193055,1.0620599
2020-10-08,IR,Industrials,2,Middle,False,MIDDLE,False,False,False,0.42007095,1.2732633
2020-10-08,IRM,Real Estate,1,Stable,True,STABLE,False,True,True,0.34548563,0.8147773
2020-10-08,ISRG,Health Care,2,Middle,False,MIDDLE,False,False,False,0.34514213,1.2383533
2020-10-08,IT,Information Technology,2,Middle,False,MIDDLE,False,False,False,0.3665094,1.3048733
2020-10-08,ITW,Industrials,1,Stable,True,STABLE,False,True,True,0.27815408,0.944206
2020-10-08,IVZ,Financials,3,Risky,False,RISKY,False,False,False,0.71370953,1.5523249
2020-10-08,J,Industrials,1,Stable,True,STABLE,False,True,True,0.32926923,0.9537254
2020-10-08,JBHT,Industrials,1,Stable,True,STABLE,False,True,True,0.27579147,0.66466814
2020-10-08,JCI,Industrials,1,Stable,True,STABLE,False,True,True,0.33372867,0.9624527
2020-10-08,JKHY,Financials,1,Stable,True,STABLE,False,True,True,0.3593403,0.7502397
2020-10-08,JNJ,Health Care,1,Stable,True,STABLE,False,True,True,0.17041762,0.48477206
2020-10-08,JNPR,Unknown,1,Stable,True,STABLE,False,True,True,0.32152572,0.92005
2020-10-08,JPM,Financials,2,Middle,False,MIDDLE,False,False,False,0.38047126,1.1829665
2020-10-08,K,Unknown,1,Stable,True,STABLE,False,True,True,0.21667565,0.43424952
2020-10-08,KEY,Financials,3,Risky,False,RISKY,False,False,False,0.5693848,1.6577317
2020-10-08,KEYS,Information Technology,1,Stable,True,MIDDLE,False,False,False,0.35082215,0.8573179
2020-10-08,KHC,Consumer Staples,1,Stable,True,MIDDLE,False,False,False,0.2842997,0.8381332
2020-10-08,KIM,Real Estate,3,Risky,False,RISKY,False,False,False,0.6419691,1.6865888
2020-10-08,KLAC,Information Technology,2,Middle,False,RISKY,False,False,False,0.45751357,1.4853166
2020-10-08,KMB,Consumer Staples,1,Stable,True,STABLE,False,True,True,0.17730884,0.3358458
2020-10-08,KMI,Energy,2,Middle,False,STABLE,False,False,False,0.35232484,1.1781957
2020-10-08,KMX,Unknown,2,Middle,False,MIDDLE,False,False,False,0.41993484,1.1509224
2020-10-08,KO,Consumer Staples,1,Stable,True,MIDDLE,False,False,False,0.2512152,0.83782244
2020-10-08,KR,Consumer Staples,1,Stable,True,STABLE,False,True,True,0.25598475,0.110832766
2020-10-08,KSU,Unknown,1,Stable,True,STABLE,False,True,True,0.335969,0.84145725
2020-10-08,L,Financials,2,Middle,False,MIDDLE,False,False,False,0.4522986,1.3924551
2020-10-08,LDOS,Industrials,1,Stable,True,STABLE,False,True,True,0.30729476,0.7608914
2020-10-08,LEG,Unknown,3,Risky,False,RISKY,False,False,False,0.6208534,1.6359649
2020-10-08,LEN,Consumer Discretionary,2,Middle,False,MIDDLE,False,False,False,0.5039411,1.3710175
2020-10-08,LH,Health Care,1,Stable,True,STABLE,False,True,True,0.33273238,0.77780384
2020-10-08,LHX,Industrials,1,Stable,True,STABLE,False,True,True,0.2987151,0.6382834
2020-10-08,LIN,Materials,1,Stable,True,STABLE,False,True,True,0.28008693,0.9921965
2020-10-08,LKQ,Unknown,2,Middle,False,MIDDLE,False,False,False,0.48493168,1.3023545
2020-10-08,LLY,Health Care,1,Stable,True,STABLE,False,True,True,0.32575274,0.49870637
2020-10-08,LMT,Industrials,1,Stable,True,STABLE,False,True,True,0.28114858,0.76806384
2020-10-08,LNC,Unknown,3,Risky,False,RISKY,False,False,False,0.732606,2.2498267
2020-10-08,LNT,Utilities,1,Stable,True,STABLE,False,True,True,0.24548866,0.6080318
2020-10-08,LOW,Consumer Discretionary,1,Stable,True,STABLE,False,True,True,0.2721583,0.9204689
2020-10-08,LRCX,Information Technology,3,Risky,False,RISKY,False,False,False,0.5266999,1.6676097
2020-10-08,LUMN,Unknown,2,Middle,False,MIDDLE,False,False,False,0.39516357,1.137063
2020-10-08,LUV,Industrials,3,Risky,False,MIDDLE,False,False,False,0.60312915,1.5076305
2020-10-08,LVS,Consumer Discretionary,2,Middle,False,MIDDLE,False,False,False,0.521669,1.08456
2020-10-08,LW,Unknown,2,Middle,False,MIDDLE,False,False,False,0.5222695,1.434467
2020-10-08,LYB,Materials,3,Risky,False,RISKY,False,False,False,0.5601522,1.6832142
2020-10-08,LYV,Communication Services,3,Risky,False,RISKY,False,False,False,0.5937736,1.6214508
2020-10-08,MA,Financials,2,Middle,False,STABLE,False,False,False,0.3201395,1.2295604
2020-10-08,MAA,Real Estate,1,Stable,True,STABLE,False,True,True,0.300738,0.81101125
2020-10-08,MAR,Consumer Discretionary,3,Risky,False,MIDDLE,False,False,False,0.5821298,1.7131288
2020-10-08,MAS,Industrials,1,Stable,True,STABLE,False,True,True,0.28438917,0.9503063
2020-10-08,MCD,Consumer Discretionary,1,Stable,True,STABLE,False,True,True,0.21743979,0.68754345
2020-10-08,MCHP,Information Technology,2,Middle,False,RISKY,False,False,False,0.4599373,1.4913987
2020-10-08,MCK,Health Care,1,Stable,True,MIDDLE,False,False,False,0.33711395,0.946558
2020-10-08,MCO,Financials,2,Middle,False,STABLE,False,False,False,0.3087057,1.0943654
2020-10-08,MDLZ,Consumer Staples,1,Stable,True,MIDDLE,False,False,False,0.20853436,0.7148053
2020-10-08,MDT,Health Care,1,Stable,True,MIDDLE,False,False,False,0.29455358,0.96717155
2020-10-08,MET,Financials,2,Middle,False,MIDDLE,False,False,False,0.4514417,1.3908242
2020-10-08,META,Communication Services,2,Middle,False,MIDDLE,False,False,False,0.40233585,1.131466
2020-10-08,MGM,Consumer Discretionary,3,Risky,False,RISKY,False,False,False,0.74234027,2.0740054
2020-10-08,MHK,Unknown,3,Risky,False,RISKY,False,False,False,0.6889096,1.5995581
2020-10-08,MKC,Consumer Staples,1,Stable,True,STABLE,False,True,True,0.22301564,0.6142861
2020-10-08,MKTX,Unknown,1,Stable,True,STABLE,False,True,True,0.34185472,0.7858432
2020-10-08,MLM,Materials,2,Middle,False,MIDDLE,False,False,False,0.44180095,1.196369
2020-10-08,MMM,Industrials,1,Stable,True,STABLE,False,True,True,0.3037167,0.9525314
2020-10-08,MNST,Consumer Staples,1,Stable,True,MIDDLE,False,False,False,0.26828915,0.89292794
2020-10-08,MO,Consumer Staples,1,Stable,True,MIDDLE,False,False,False,0.27156106,0.7505823
2020-10-08,MOS,Materials,3,Risky,False,RISKY,False,False,False,0.6176634,1.6418747
2020-10-08,MPC,Energy,3,Risky,False,MIDDLE,False,False,False,0.64434516,1.9353178
2020-10-08,MRK,Health Care,1,Stable,True,STABLE,False,True,True,0.24481815,0.6679291
2020-10-08,MRO,Unknown,3,Risky,False,RISKY,False,False,False,0.7609404,1.9446688
2020-10-08,MS,Financials,2,Middle,False,MIDDLE,False,False,False,0.40511832,1.3290906
2020-10-08,MSCI,Financials,2,Middle,False,STABLE,False,False,False,0.3770144,1.0832669
2020-10-08,MSFT,Information Technology,2,Middle,False,MIDDLE,False,False,False,0.32271683,1.1347657
2020-10-08,MSI,Information Technology,2,Middle,False,MIDDLE,False,False,False,0.36036116,1.0249503
2020-10-08,MTB,Financials,2,Middle,False,MIDDLE,False,False,False,0.5020915,1.3898442
2020-10-08,MTD,Health Care,1,Stable,True,MIDDLE,False,False,False,0.30495474,1.0053542
2020-10-08,MU,Information Technology,2,Middle,False,RISKY,False,False,False,0.4754101,1.4168907
2020-10-08,MXIM,Unknown,2,Middle,False,STABLE,False,False,False,0.33306137,1.0729666
2020-10-08,NCLH,Consumer Discretionary,3,Risky,False,RISKY,False,False,False,1.1765474,2.481396
2020-10-08,NDAQ,Financials,1,Stable,True,STABLE,False,True,True,0.26173574,0.92006814
2020-10-08,NEE,Utilities,1,Stable,True,STABLE,False,True,True,0.27852792,0.62697613
2020-10-08,NEM,Materials,1,Stable,True,STABLE,False,True,True,0.37818885,0.44021422
2020-10-08,NFLX,Communication Services,1,Stable,True,MIDDLE,False,False,False,0.42363548,0.71765596
2020-10-08,NI,Utilities,1,Stable,True,STABLE,False,True,True,0.28065214,0.5271498
2020-10-08,NKE,Consumer Discretionary,1,Stable,True,STABLE,False,True,True,0.3274504,0.8735284
2020-10-08,NLSN,Unknown,2,Middle,False,MIDDLE,False,False,False,0.4742128,1.2664137
2020-10-08,NOC,Industrials,1,Stable,True,STABLE,False,True,True,0.2918564,0.6170885
2020-10-08,NOV,Unknown,3,Risky,False,RISKY,False,False,False,0.7036117,1.9842043
2020-10-08,NOW,Information Technology,2,Middle,False,RISKY,False,False,False,0.42601195,1.152103
2020-10-08,NRG,Utilities,1,Stable,True,MIDDLE,False,False,False,0.3257904,0.97866166
2020-10-08,NSC,Industrials,2,Middle,False,STABLE,False,False,False,0.3395613,1.0771105
2020-10-08,NTAP,Information Technology,2,Middle,False,RISKY,False,False,False,0.45237774,1.3970374
2020-10-08,NTRS,Financials,2,Middle,False,MIDDLE,False,False,False,0.40762234,1.1509728
2020-10-08,NUE,Materials,2,Middle,False,MIDDLE,False,False,False,0.39927316,1.2625247
2020-10-08,NVDA,Information Technology,2,Middle,False,RISKY,False,False,False,0.4478546,1.3848425
2020-10-08,NVR,Consumer Discretionary,2,Middle,False,MIDDLE,False,False,False,0.44860575,1.3695228
2020-10-08,NWL,Unknown,2,Middle,False,MIDDLE,False,False,False,0.48043713,1.0492307
2020-10-08,NWS,Communication Services,2,Middle,False,MIDDLE,False,False,False,0.4279792,1.2410876
2020-10-08,NWSA,Communication Services,2,Middle,False,MIDDLE,False,False,False,0.4162125,1.1645789
2020-10-08,O,Real Estate,2,Middle,False,STABLE,False,False,False,0.34883285,1.006023
2020-10-08,ODFL,Industrials,1,Stable,True,STABLE,False,True,True,0.30609024,0.73712933
2020-10-08,OKE,Energy,3,Risky,False,MIDDLE,False,False,False,0.66261387,1.7177923
2020-10-08,OMC,Communication Services,2,Middle,False,MIDDLE,False,False,False,0.41196164,0.98559564
2020-10-08,ORCL,Information Technology,1,Stable,True,STABLE,False,True,True,0.2536518,0.7823543
2020-10-08,ORLY,Consumer Discretionary,1,Stable,True,STABLE,False,True,True,0.24405697,0.65356606
2020-10-08,OTIS,Industrials,1,Stable,True,STABLE,False,True,True,0.32715604,0.9225984
2020-10-08,OXY,Energy,3,Risky,False,RISKY,False,False,False,0.9081144,2.5558445
2020-10-08,PAYC,Unknown,3,Risky,False,RISKY,False,False,False,0.5375867,1.786053
2020-10-08,PAYX,Industrials,2,Middle,False,STABLE,False,False,False,0.3078361,1.1853124
2020-10-08,PBCT,Unknown,2,Middle,False,MIDDLE,False,False,False,0.51719385,1.419291
2020-10-08,PCAR,Industrials,1,Stable,True,STABLE,False,True,True,0.2679653,0.89597374
2020-10-08,PEG,Utilities,1,Stable,True,MIDDLE,False,False,False,0.3314046,0.8736598
2020-10-08,PEP,Consumer Staples,1,Stable,True,STABLE,False,True,True,0.1936234,0.582021
2020-10-08,PFE,Health Care,1,Stable,True,STABLE,False,True,True,0.26427257,0.5902806
2020-10-08,PFG,Financials,3,Risky,False,RISKY,False,False,False,0.5171503,1.6116791
2020-10-08,PG,Consumer Staples,1,Stable,True,STABLE,False,True,True,0.16444151,0.4373386
2020-10-08,PGR,Financials,1,Stable,True,STABLE,False,True,True,0.25945237,0.6657343
2020-10-08,PH,Industrials,2,Middle,False,MIDDLE,False,False,False,0.3993358,1.3429492
2020-10-08,PHM,Consumer Discretionary,2,Middle,False,MIDDLE,False,False,False,0.48585767,1.436946
2020-10-08,PKG,Materials,2,Middle,False,STABLE,False,False,False,0.37116846,0.93391496
2020-10-08,PLD,Real Estate,1,Stable,True,STABLE,False,True,True,0.3033599,0.97306556
2020-10-08,PM,Consumer Staples,1,Stable,True,MIDDLE,False,False,False,0.27036828,0.6681412
2020-10-08,PNC,Financials,2,Middle,False,MIDDLE,False,False,False,0.4113428,1.297463
2020-10-08,PNR,Industrials,2,Middle,False,MIDDLE,False,False,False,0.36495683,1.2248569
2020-10-08,PNW,Utilities,1,Stable,True,STABLE,False,True,True,0.27449635,0.6290173
2020-10-08,POOL,Unknown,1,Stable,True,STABLE,False,True,True,0.32607737,0.7763726
2020-10-08,PPG,Materials,2,Middle,False,MIDDLE,False,False,False,0.3590088,1.2007993
2020-10-08,PPL,Utilities,1,Stable,True,MIDDLE,False,False,False,0.33266577,0.83764386
2020-10-08,PRGO,Unknown,1,Stable,True,STABLE,False,True,True,0.28919053,0.70265514
2020-10-08,PRU,Financials,3,Risky,False,RISKY,False,False,False,0.51996994,1.7154421
2020-10-08,PSA,Real Estate,1,Stable,True,STABLE,False,True,True,0.2793588,0.5713214
2020-10-08,PSX,Energy,3,Risky,False,MIDDLE,False,False,False,0.5563065,1.6711012
2020-10-08,PVH,Unknown,3,Risky,False,RISKY,False,False,False,0.7708201,1.8072817
2020-10-08,PWR,Industrials,2,Middle,False,MIDDLE,False,False,False,0.3898658,1.0913185
2020-10-08,PXD,Unknown,3,Risky,False,MIDDLE,False,False,False,0.5285068,1.6164094
2020-10-08,PYPL,Financials,2,Middle,False,MIDDLE,False,False,False,0.41680714,1.0392789
2020-10-08,QCOM,Information Technology,2,Middle,False,RISKY,False,False,False,0.42977232,1.2729077
2020-10-08,QRVO,Unknown,2,Middle,False,MIDDLE,False,False,False,0.46685567,1.50773
2020-10-08,RCL,Consumer Discretionary,3,Risky,False,RISKY,False,False,False,0.9258644,2.306565
2020-10-08,REG,Real Estate,2,Middle,False,MIDDLE,False,False,False,0.5354619,1.4301379
